[*] Record ID,High impact job before?,Course,Iteration,Role,Source,Evaluation,Decision,Attendance,Project quality,High impact job after?
recUFDWKXQilAH5Lt,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recX7j9sUA7FYhvSD,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
rec2WuX9BV2LAdAuP,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
recJdLC7XIimlmOZG,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Weak no,Reject,0%,,Unknown
rec1P4UBgrsEvTSKy,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Neutral,Reject,0%,,Unknown
recQix4vEsM3cY1x3,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Strong no,Reject,0%,,Unknown
recGTJtw5z3vLUTgH,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recCdzLoYUD92QphW,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Strong no,Reject,0%,,Unknown
recokmQk5Gk4QDjW6,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Weak no,Reject,0%,,Unknown
recJXlswEh5TTOodQ,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Neutral,Reject,0%,,Unknown
rec9SzsOyzs64OoE4,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Neutral,Reject,0%,,Unknown
recGaPjAAp791nZyQ,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
recTB9kUtlXe0gpSE,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Strong no,Reject,0%,,Unknown
recIvFf1gxpDtzcIz,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Weak no,Reject,0%,,Unknown
rec1SZxtr8gB1czpb,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
rec368yNOq5Gj6x3H,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
reclu7ZEsR7RhHT0W,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak no,Reject,0%,,Unknown
recGmXVwiZLsvj83g,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
recHrjwIgJqOrsVqx,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recEPvTN1rwbEP6Gc,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recbTDcguvZWgBMxm,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Strong no,Reject,0%,,Unknown
recpC2EG79sjCVLyi,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recTB9VdbxBpnAMgT,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Neutral,Reject,0%,,Unknown
recVG57eKsAS73sJw,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak no,Reject,0%,,Unknown
recobpwwvTQHFjiQA,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
recBbmZ2C8Ych3vGM,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
recWZ1KTYWS5XDq2h,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Strong no,Reject,0%,,Unknown
recbaUFmAs3C9g4uo,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Strong no,Reject,0%,,Unknown
recfZVy40JiHZnarL,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
rec12IXWjsz7KpU1h,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Weak no,Reject,0%,,Unknown
recBKLhWuhOnDegpA,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Weak no,Reject,0%,,Unknown
recsjFfm3rjpzaqXK,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recgCBsPYVa5tL3Sd,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
recjx6AlKHL66rrf5,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Weak no,Reject,0%,,Unknown
recvCyhiKHCMjGw1x,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Blogs,Weak no,Reject,0%,,Unknown
reckRPoC8Ax83JK51,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
recXqEbEey74wIyqu,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recGY9ECSu0UmaOS0,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
recY4ZDFqLgAHKyUj,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Weak no,Reject,0%,,Unknown
reczwPtitJfklnPbM,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
recyiHocqTUoI2BsW,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
rec7d9jXhSpaeSXPv,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recX3n7iNiM50xSKh,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
recuwkIFQ7DW0798A,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
rec3aQw3Uf9rMDoHr,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
recThcnwdRIYyupNN,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
recXEcgEbX6Hsv8J3,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recHb4jZxw6sE1bF7,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
recLno4nKmev9V1qf,Unknown,AI Governance,AI Governance (2024 Apr W14),Facilitator,Referral,,Reject,0%,,Unknown
rec08Kh8WifQcAbhL,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recvIGhOmkBVsBO0i,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
recoBU5kvxVRvr0LE,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
rec4baOKdVdR0gkZx,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recz0vUOn3x9oGpQY,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Weak no,Reject,0%,,Unknown
reckPju19ki2pGzV0,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
rec1SucHTcr6iQW1G,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Strong no,Reject,0%,,Unknown
rec9xdnFImYtNVMVC,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
rec6fpEaqE70sDnGM,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Strong no,Reject,0%,,Unknown
rec2SkeYm2QAhIutM,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Other,Strong no,Reject,0%,,Unknown
recg6u26VbEL6FfiB,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Strong no,Reject,0%,,Unknown
rec6M6fdlvyDHZGMJ,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Weak no,Reject,0%,,Unknown
reciL8LiG2aasOTq9,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
rechTkLn0z32HbahO,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
reck8C9gGkp95ojbS,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recXAOY7zpMq37zHn,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Strong no,Reject,0%,,Unknown
reciXlNgGUNt2B5PW,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Strong no,Reject,0%,,Unknown
recycoVCDsaEfxVk8,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Referral,Strong no,Reject,0%,,Unknown
recUvplCBuLVM1tVi,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Mailing List,Weak no,Reject,0%,,Unknown
recuJyiM5DQRXrdiP,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Communities,Weak no,Reject,0%,,Unknown
rec47UNMWeY7MbABT,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Strong no,Reject,0%,,Unknown
recKV8dTq83cK8GPI,Unknown,AI Governance,AI Governance (2024 Apr W14),Participant,Unknown,Weak no,Reject,0%,,Unknown
recBw4lpbbb4yA78k,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
rec4JkQAz1JChuohi,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recwiP5IjjNq1H9zE,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
reczo4LT3ljUqpJwY,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recvyVTuDsfhHHMGx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak no,Reject,0%,,Unknown
recbccxPz9d205Wk5,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recZdg1K1nG1gk3wN,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
reciBEI02vLl2BqkY,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recSsGv2AG68yXIqO,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recxgVEKgGZWBcNf6,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recaamSWH5YduCZFh,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
recYF4fcqqgK8nu0K,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
rec6kPdq65X5kwYUN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recByUM1AyYXjzudx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recB0y8EaewQgNkez,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recfg7gwbagqj1iW6,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recKTgvIpp5QLYKAk,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak no,Reject,0%,,Unknown
recQvECrQxKofrt9G,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recQgLs2zjuEdhP0E,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Neutral,Reject,0%,,Unknown
recMO5hYS01Wnu3bT,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recBzMR024dQGiDvg,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recR9SFVSdsb3nryd,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Mailing List,Neutral,Reject,0%,,Unknown
rec3uCog6AKRg3dQy,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Other,Neutral,Reject,0%,,Unknown
recoKQtJVx8PCnfEb,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Unknown,Strong no,Reject,0%,,Unknown
recy8HJ1WoYc3iiJW,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
recBJhV2TluTivPDR,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recFhstha0dF9YjZJ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recMUi7rUhlWsJsyZ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recsek8GnWBSc2Oct,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Weak no,Reject,0%,,Unknown
rec6tDFwWZZtVIpnz,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recqFeIJR65vl1cbx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
recNTzJa085fUtZKw,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recAgXbOQ1asbM40T,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recWlte0Z7gR6NwyM,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Neutral,Reject,0%,,Unknown
reczuLjBtOGNqJo0v,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recvxoA04XSwu74or,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recSiNAKBfaQRoz8A,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recHK0bP3PA557ToV,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recTaAbhpnXYwLz5i,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recpMPpOTOF68y0vN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Unknown,Strong no,Reject,0%,,Unknown
recX2cjTxtx7u7wAx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recCVWkjoL1GokUBJ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
rec6HayZ5a8TUAVd0,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recdSynsR2BCPnQCT,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recbRSvSXctfRf2hL,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec1Vpf5Hr9yiUqIy,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recEgfrOv4YAThOtr,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
recHv2T0hrUM5MQdW,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recXftgmUooJhS6ZL,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
rectZUCG87p2Un61D,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recRghkPsd4veDsVN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
rec5by9oZtv4DhO5f,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recSk7OrZoR3XjDmY,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recRNghrzXOkolflg,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recmizkXX36r1Wr9D,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Referral,TODO,Reject,0%,,Unknown
recOyD4d6q35l1vAZ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
rec74Q2c8vMELnTK6,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
reccUliiExYw755SJ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recuvpLRdi3GBxiwH,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
recFutJY2ynGKsT1t,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Unknown,TODO,Reject,0%,,Unknown
recrnPi85oPZw4RQ8,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Blogs,Strong no,Reject,0%,,Unknown
recO2vQDt5fvOLync,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
rec9lmBWphsBUFV0h,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recpP590PvcE9ySIa,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
reciOx49FMJSbvEzZ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Communities,Neutral,Reject,0%,,Unknown
rec0tLmKkpYGWE0Ox,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recD3b01KTn4JpV6w,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recOhqRtOgGqVWJRN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recMS2n7BCikUSjDi,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recOsYjndpcMo1vtd,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recNQ9t1ummydBjZL,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recMBdZNtoelc8tdD,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recOq71LCANJ9kpij,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
recFavhxRIzDr4hc5,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recRZi4OTD3INfY89,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Communities,Neutral,Reject,0%,,Unknown
recuiZNvaruXJN9lt,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Job Board,Weak no,Reject,0%,,Unknown
recZyA06tdBzvaMFM,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recr5P6Hsyb6I2Jg6,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak no,Reject,0%,,Unknown
recegPYvJKaqhknFs,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recu5yEo8Smi2sf8T,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Unknown,Strong no,Reject,0%,,Unknown
recPhIAM2v9Nh2qbX,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
recoMO0utOLQH8zTV,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recD0SJYDHFvxc4bc,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
rec1YVoxbjkTNNnkW,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recU8PBapKth8xehz,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recuXK4ZsHyg8txE9,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Weak no,Reject,0%,,Unknown
recDZKbnH4ctVhSOC,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Weak no,Reject,0%,,Unknown
recTIw4YiEJXDiLLv,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recZL5tIxSxwKANAB,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recawZeoAFotmf5FP,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Mailing List,Strong no,Reject,0%,,Unknown
recA6Krb6woWGm4kw,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recIFzoDfjL4htO21,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
recXecBXpYTXeHbpW,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recIeUE95VLVZwriN,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recP7tOgM4VEZVIRm,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Blogs,Neutral,Reject,0%,,Unknown
recLUwtcom581Hj2x,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recAPyQvnckNmg9IN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
rec1ZWMI5zECOMk1b,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak yes,Reject,0%,,Unknown
recGSrcaMZSKLbQrs,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
recqUCPlskyTEcCml,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Neutral,Reject,0%,,Unknown
recNFsbrfHvO5n7yN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
reczLAV8w8rbP5TZ1,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Weak no,Reject,0%,,Unknown
recjxHsptf5ZSeuIx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recgbp8Le5ZpRGiPf,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recum37ZaCaAA0wJ5,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recAqLq7zk40GBtll,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Strong no,Reject,0%,,Unknown
rec5vYjYcVLbtnWAx,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec2xmc3YLIaRJnNi,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Unknown,Strong no,Reject,0%,,Unknown
reclGDHtpTOIfwHJQ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Strong no,Reject,0%,,Unknown
reck4jqEfP3gCJdmj,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,Weak no,Reject,0%,,Unknown
rec2vr6DErQmlNrr7,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec39owIWTwWQMhYT,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
rec6cAgZpq1Fzbe1w,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recqkQYV5AMqALTiV,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Neutral,Reject,0%,,Unknown
recpQjhP3zBmQoE2Y,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Neutral,Reject,0%,,Unknown
recss1iAZDp3jX6j5,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recEs10wGJnERduA3,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recCSoV3rqAp3H0KQ,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Strong no,Reject,0%,,Unknown
recj7dpsvMIEH7gw5,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Neutral,Reject,0%,,Unknown
recllCsr48ET1aady,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Other,Strong no,Reject,0%,,Unknown
recssKhmhHzX0Q5LI,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recJ2owJKGGnufWIB,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
recbLGxIGCaxsn8y2,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Social Media,Weak no,Reject,0%,,Unknown
recPUCiGxiFjb1m94,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Job Board,TODO,Reject,0%,,Unknown
rec1Ls218LFJgyDXs,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Organic Search,Neutral,Reject,0%,,Unknown
recmd5nEIchN2pTc7,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Referral,Strong no,Reject,0%,,Unknown
recUYmTfDhAuPP8LC,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Job Board,TODO,Reject,0%,,Unknown
recFAOsQLESNQWsnN,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Strong no,Reject,0%,,Unknown
recEhtXASnaP3SneB,Unknown,AI Governance,AI Governance (2024 Aug W33),Facilitator,Organic Social Media,TODO,Reject,0%,,Unknown
rec7m1D5cTS9HrWDD,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Weak no,Reject,0%,,Unknown
rec6KEQxaI62i9LAi,Unknown,AI Governance,AI Governance (2024 Aug W33),Participant,Ads,Neutral,Reject,0%,,Unknown
